ClusterSize,Phi_file,Phi_calc,AbsDifference,Mismatch
490,0.028548,0.02944045911047346,0.0008924591104734585,True
491,0.028545,0.029437080392494406,0.000892080392494405,True
492,0.028542,0.029433702449939755,0.0008917024499397533,True
493,0.028539,0.029430325282542597,0.0008913252825425988,True
494,0.028558,0.02944883694282113,0.0008908369428211292,True
495,0.028499,0.02938822184105203,0.0008892218410520292,True
496,0.028347,0.029232434896575305,0.0008854348965753045,True
497,0.028506,0.02939166097060834,0.0008856609706083401,True
498,0.028503,0.029388313019706118,0.0008853130197061174,True
499,0.0285,0.02938496583143508,0.0008849658314350785,True
500,0.028497,0.029381619405534676,0.000884619405534675,True
501,0.028545,0.029430181590482152,0.0008851815904821515,True
502,0.028341,0.029224471230384352,0.0008834712303843507,True
503,0.026996,0.028410743721516533,0.0014147437215165336,True
504,0.024782,0.026196230062832285,0.001414230062832287,True
505,0.022789,0.02420210201523479,0.0014131020152347885,True
506,0.021203,0.02261572514676162,0.0014127251467616203,True
507,0.018745,0.020157419850259168,0.0014124198502591667,True
508,0.01552,0.016932937912560987,0.0014129379125609864,True
509,0.013382,0.014794311348668512,0.001412311348668512,True
510,0.012122,0.01353412123522684,0.0014121212352268386,True
511,0.011343,0.012754616409670664,0.001411616409670663,True
512,0.009895,0.011306413301662708,0.001411413301662709,True
513,0.009122,0.01053230856817535,0.0014103085681753495,True
514,0.009021,0.010430494974397875,0.0014094949743978756,True
515,0.009113,0.01052232439093753,0.0014093243909375306,True
516,0.00911,0.010518336018193878,0.0014083360181938783,True
517,0.0092,0.01060806971017238,0.0014080697101723806,True
518,0.009101,0.010508378301618859,0.0014073783016188592,True
519,0.008813,0.010219530658591975,0.0014065306585919757,True
520,0.00843,0.009837306091562617,0.0014073060915626174,True
521,0.007473,0.008879652371056111,0.0014066523710561116,True
522,0.006993,0.008398603378314617,0.0014056033783146167,True
523,0.006988,0.008392267798208392,0.0014042677982083916,True
524,0.005847,0.007251153592617007,0.0014041535926170075,True
525,0.005842,0.00724569492801355,0.0014036949280135502,True
526,0.005654,0.007057495059753458,0.0014034950597534577,True
527,0.005647,0.007048209754722301,0.0014012097547223008,True
528,0.005265,0.006666040747347667,0.0014010407473476674,True
529,0.004885,0.006285767895675016,0.0014007678956750166,True
530,0.004413,0.005812863303956498,0.0013998633039564974,True
531,0.004411,0.005810684161199625,0.0013996841611996248,True
532,0.004222,0.005621135469364812,0.001399135469364812,True
533,0.004591,0.010984919009495438,0.006393919009495439,True
534,0.004869,0.011256861103358452,0.006387861103358452,True
535,0.00496,0.011344615956853264,0.006384615956853264,True
536,0.004957,0.01133828996282528,0.00638128996282528,True
537,0.005048,0.011423794928949568,0.006375794928949567,True
538,0.004858,0.011231783161607722,0.006373783161607722,True
539,0.004388,0.010760667903525046,0.006372667903525046,True
540,0.004106,0.010477515067222994,0.006371515067222994,True
541,0.003731,0.01010288256557605,0.00637188256557605,True
542,0.003709,0.010041455550437586,0.006332455550437585,True
543,0.003708,0.010039605784286636,0.006331605784286636,True
544,0.005274,0.011585141596175064,0.006311141596175064,True
545,0.007019,0.013306414609525558,0.0062874146095255575,True
546,0.008481,0.014747641293395621,0.00626664129339562,True
547,0.010207,0.01644736842105263,0.00624036842105263,True
548,0.011106,0.017329441809558557,0.006223441809558557,True
549,0.012364,0.018565708045140152,0.006201708045140152,True
550,0.013796,0.019974577810059922,0.006178577810059923,True
551,0.014585,0.020744632666002356,0.006159632666002356,True
552,0.015113,0.021261196055369583,0.006148196055369584,True
553,0.016081,0.022210184182015168,0.006129184182015166,True
554,0.017398,0.0235029266096353,0.006104926609635301,True
555,0.01852,0.024600466870174177,0.006080466870174179,True
556,0.019636,0.02569152269268642,0.006055522692686419,True
557,0.020841,0.026872600660655298,0.006031600660655299,True
558,0.021948,0.027955840455840455,0.006007840455840456,True
559,0.022512,0.028500399538311284,0.005988399538311283,True
560,0.022298,0.028277634961439587,0.005979634961439589,True
561,0.022851,0.02880876634853305,0.005957766348533049,True
562,0.022542,0.028490782393931376,0.005948782393931377,True
563,0.022939,0.028873239436619718,0.005934239436619717,True
564,0.022206,0.028139289482940557,0.005933289482940557,True
565,0.022631,0.02855636587294614,0.005925365872946141,True
566,0.022998,0.028901734104046242,0.005903734104046241,True
567,0.023174,0.02905505627781171,0.00588105627781171,True
568,0.022893,0.02877070619006103,0.005877706190061029,True
569,0.021985,0.027860003482500437,0.005875003482500436,True
570,0.021678,0.027543661482318186,0.005865661482318187,True
571,0.022242,0.02809086179989596,0.005848861799895959,True
572,0.026243,0.03204629869568973,0.00580329869568973,True
573,0.026001,0.03179116050659085,0.005790160506590852,True
574,0.026102,0.03187559068648509,0.005773590686485093,True
575,0.02534,0.03110273327049953,0.005762733270499528,True
576,0.025743,0.031496062992125984,0.005753062992125985,True
577,0.025346,0.031089853091902972,0.0057438530919029715,True
578,0.024713,0.03045295572805596,0.005739955728055961,True
579,0.02416,0.02989523890639639,0.005735238906396389,True
580,0.023693,0.029421768707482993,0.0057287687074829945,True
581,0.022776,0.028493894165535955,0.005717894165535954,True
582,0.022245,0.027961362480935434,0.005716362480935433,True
583,0.021447,0.027159658177510787,0.005712658177510786,True
584,0.021259,0.026967621946064755,0.005708621946064755,True
585,0.021743,0.027442371020856202,0.005699371020856204,True
586,0.021558,0.027255083959159564,0.005697083959159563,True
587,0.021464,0.027159244264507422,0.0056952442645074215,True
588,0.021756,0.027436458508668573,0.005680458508668572,True
589,0.021478,0.027154266498528794,0.005676266498528794,True
590,0.022245,0.02791792801883619,0.00567292801883619,True
591,0.021967,0.027635447291054178,0.005668447291054177,True
592,0.023024,0.02867684051651853,0.005652840516518532,True
593,0.023816,0.029451137884872823,0.005635137884872823,True
594,0.024366,0.029989140422688163,0.005623140422688164,True
595,0.024452,0.03005578219965032,0.005603782199650319,True
596,0.02459,0.030187110187110188,0.005597110187110187,True
597,0.024643,0.030232558139534883,0.005589558139534882,True
598,0.024635,0.030222517436067752,0.0055875174360677515,True
599,0.024789,0.03037344398340249,0.005584443983402493,True
600,0.02494,0.03051915740587162,0.005579157405871619,True
601,0.024923,0.03049892259240842,0.005575922592408418,True
602,0.025073,0.030644359781348354,0.005571359781348352,True
603,0.025364,0.0309244253348768,0.005560425334876797,True
604,0.025436,0.030994297049342923,0.005558297049342922,True
605,0.025505,0.03105897901866843,0.0055539790186684285,True
606,0.025833,0.03138420878757846,0.005551208787578459,True
607,0.025977,0.03152335368872751,0.0055463536887275094,True
608,0.026292,0.031832426191654294,0.005540426191654294,True
609,0.026624,0.032162295893122216,0.005538295893122217,True
610,0.026937,0.032470743365749136,0.0055337433657491365,True
611,0.027331,0.03285843695956518,0.005527436959565181,True
612,0.027792,0.033308660251665435,0.005516660251665435,True
613,0.028028,0.033541598158500496,0.0055135981585004955,True
614,0.028416,0.033921971252566734,0.005505971252566733,True
615,0.028633,0.03413193304890056,0.005498933048900562,True
616,0.029339,0.034827501434073586,0.005488501434073586,True
617,0.030423,0.03589240454582618,0.00546940454582618,True
618,0.030637,0.03609931394968965,0.005462313949689646,True
619,0.031173,0.036626152214699406,0.005453152214699407,True
620,0.032179,0.03761602344894968,0.005437023448949682,True
621,0.032638,0.03806734992679356,0.0054293499267935585,True
622,0.033096,0.03851779619697709,0.005421796196977087,True
623,0.033774,0.039182282793867124,0.005408282793867125,True
624,0.034157,0.03955901426718547,0.005402014267185472,True
625,0.034836,0.040226628895184136,0.005390628895184137,True
626,0.035537,0.040918647905547466,0.005381647905547467,True
627,0.036598,0.04196255648805681,0.00536455648805681,True
628,0.036827,0.04218762603855772,0.00536062603855772,True
629,0.037211,0.04256691389874234,0.005355913898742341,True
630,0.037948,0.04328934663662697,0.00534134663662697,True
631,0.038611,0.04393927223070126,0.005328272230701259,True
632,0.0402,0.045505527960262776,0.005305527960262776,True
633,0.041309,0.04658583280153159,0.005276832801531593,True
634,0.04173,0.04699697307631034,0.005266973076310334,True
635,0.042067,0.047323630000795355,0.005256630000795355,True
636,0.042735,0.04798220527486495,0.005247205274864948,True
637,0.042764,0.04800444338649528,0.005240443386495278,True
638,0.042972,0.04820805581985411,0.005236055819854105,True
639,0.043048,0.04828351700626338,0.005235517006263374,True
640,0.043257,0.04848676913325939,0.005229769133259392,True
641,0.04325,0.04847908745247148,0.005229087452471484,True
642,0.043471,0.04869744239448887,0.00522644239448887,True
643,0.043838,0.049058395315714515,0.005220395315714513,True
644,0.044204,0.04941883450620701,0.005214834506207008,True
645,0.044776,0.04998026056060008,0.0052042605606000755,True
646,0.044823,0.05002367050654884,0.005200670506548835,True
647,0.045386,0.05057507483850638,0.005189074838506377,True
648,0.045455,0.05064188390958494,0.005186883909584938,True
649,0.045253,0.050436698402706745,0.005183698402706743,True
650,0.045246,0.0504287624891826,0.005182762489182598,True
651,0.045465,0.05064485687323057,0.005179856873230575,True
652,0.04576,0.0509353875176859,0.005175387517685898,True
653,0.045325,0.05049870415455902,0.0051737041545590196,True
654,0.0462,0.051360464204500904,0.005160464204500906,True
655,0.046622,0.05177410511474896,0.005152105114748964,True
656,0.047349,0.052491590393491355,0.005142590393491353,True
657,0.047709,0.052845528455284556,0.005136528455284554,True
658,0.047706,0.0479628674574523,0.00025686745745229916,True
659,0.047247,0.04750453943171223,0.00025753943171222954,True
660,0.046876,0.047133258129383494,0.0002572581293834933,True
661,0.047217,0.04747432660964192,0.0002573266096419155,True
662,0.047045,0.04730192929194006,0.00025692929194006536,True
663,0.047043,0.047299613181217254,0.0002566131812172523,True
664,0.046955,0.04721135029354207,0.000256350293542075,True
665,0.047149,0.04740483583111263,0.00025583583111262603,True
666,0.047468,0.047723720203204374,0.00025572020320437094,True
667,0.047507,0.047763235006837275,0.0002562350068372743,True
668,0.047798,0.048053468631085956,0.0002554686310859561,True
669,0.04832,0.048575397889297815,0.00025539788929781343,True
670,0.049053,0.04930726338600891,0.00025426338600890996,True
671,0.050072,0.05032578041427599,0.0002537804142759906,True
672,0.049702,0.049956263971231415,0.00025426397123141237,True
673,0.049775,0.05002914319020789,0.00025414319020788945,True
674,0.049808,0.050061879686476254,0.0002538796864762563,True
675,0.049942,0.050194731367473815,0.00025273136747381436,True
676,0.050087,0.050339544213248266,0.00025254421324826665,True
677,0.050099,0.05035137288995146,0.00025237288995146046,True
678,0.050097,0.05034860437625148,0.0002516043762514769,True
679,0.049994,0.050245925354421836,0.00025192535442183916,True
680,0.049274,0.049525461290167175,0.00025146129016717644,True
681,0.048991,0.04924269787377495,0.00025169787377495034,True
682,0.048664,0.04922109266437505,0.0005570926643750501,True
683,0.047313,0.04786942710044912,0.0005564271004491195,True
684,0.045928,0.046484517304189434,0.000556517304189437,True
685,0.044516,0.04507124164001163,0.000555241640011632,True
686,0.043226,0.04378105843519896,0.0005550584351989574,True
687,0.041523,0.04207822280111437,0.0005552228011143703,True
688,0.040489,0.04104342799335212,0.000554427993352126,True
689,0.039235,0.03978932938927167,0.0005543293892716697,True
690,0.036904,0.03745816991112231,0.0005541699111223097,True
691,0.035288,0.03584255135756357,0.0005545513575635694,True
692,0.033266,0.033820578962453426,0.0005545789624534295,True
693,0.032672,0.03322592194772646,0.0005539219477264587,True
694,0.031582,0.032135835567470954,0.0005538355674709547,True
695,0.030745,0.031297955105099744,0.0005529551050997422,True
696,0.030063,0.030616245500231672,0.0005532455002316729,True
697,0.029651,0.030203732725459467,0.000552732725459467,True
698,0.029092,0.029645183102601516,0.0005531831026015163,True
699,0.028933,0.02948603948070425,0.0005530394807042489,True
700,0.027087,0.027638814972503103,0.0005518149725031035,True
701,0.02646,0.027011697979439916,0.0005516979794399149,True
702,0.025874,0.026425788168614947,0.0005517881686149459,True
703,0.025212,0.025764439411098527,0.0005524394110985285,True
704,0.024812,0.025363472354876366,0.0005514723548763652,True
705,0.023609,0.024161073825503355,0.0005520738255033533,True
706,0.023159,0.023710394467574624,0.000551394467574625,True
707,0.023083,0.023634824326231128,0.0005518243262311283,True
708,0.022026,0.022577577401289142,0.0005515774012891418,True
709,0.021335,0.021885995777621393,0.0005509957776213929,True
710,0.020968,0.021518987341772152,0.0005509873417721516,True
711,0.019598,0.020148834597023307,0.0005508345970233058,True
712,0.019378,0.01992842607536313,0.0005504260753631321,True
713,0.018407,0.018957844202263728,0.0005508442022637283,True
714,0.017514,0.018064696821173506,0.0005506968211735075,True
715,0.016332,0.016881618957743524,0.0005496189577435251,True
716,0.015973,0.01652286303140392,0.0005498630314039188,True
717,0.01558,0.016130158508484045,0.000550158508484045,True
718,0.014967,0.015516580076013808,0.000549580076013809,True
719,0.014362,0.014911852832555222,0.0005498528325552227,True
720,0.013301,0.01385022271714922,0.0005492227171492205,True
721,0.012802,0.013350949169042487,0.0005489491690424883,True
722,0.012517,0.013065536173465842,0.0005485361734658412,True
723,0.012023,0.012572063624366187,0.0005490636243661862,True
724,0.011663,0.012212045517624202,0.0005490455176242019,True
725,0.010607,0.011154992032148548,0.0005479920321485483,True
726,0.010149,0.01069759390687208,0.0005485939068720792,True
727,0.01018,0.0107281284606866,0.0005481284606866001,True
728,0.010005,0.010552537798844411,0.0005475377988444115,True
729,0.009652,0.010200200546315825,0.0005482005463158246,True
730,0.009194,0.009741605637695178,0.0005476056376951775,True
731,0.008417,0.008963662690477832,0.0005466626904778327,True
732,0.008067,0.0086135611907387,0.0005465611907387001,True
733,0.007924,0.008470491013015632,0.0005464910130156316,True
734,0.007679,0.008225212513335857,0.0005462125133358572,True
735,0.007608,0.008154137278513676,0.000546137278513676,True
736,0.007571,0.008116659788141422,0.0005456597881414223,True
737,0.007395,0.007941146137715287,0.000546146137715287,True
738,0.007256,0.0078014915627040585,0.0005454915627040582,True
739,0.007149,0.007694421544380325,0.0005454215443803246,True
740,0.007145,0.007690723065302479,0.0005457230653024784,True
741,0.00697,0.007515184791187674,0.0005451847911876742,True
742,0.006969,0.0075136377671801554,0.0005446377671801551,True
743,0.006458,0.00657154504688137,0.00011354504688136993,True
744,0.0041,0.004213368905662833,0.0001133689056628329,True
745,0.001477,0.0015900830737279336,0.00011308307372793363,True
746,0.001477,0.0015900314761333031,0.00011303147613330312,True
747,0.001509,0.001622375807131964,0.0001133758071319641,True
748,0.001541,0.001654715940430226,0.00011371594043022601,True
749,0.001719,0.0018327197236323533,0.00011371972363235323,True
750,0.001816,0.0019297818859969188,0.00011378188599691893,True
751,0.001946,0.002059181191730847,0.00011318119173084709,True
752,0.002108,0.002220889328383614,0.00011288932838361384,True
753,0.002286,0.0023987034035656404,0.00011270340356564056,True
754,0.002447,0.00256019703794925,0.00011319703794924986,True
755,0.002463,0.002576275580472155,0.00011327558047215507,True
756,0.002786,0.0028992079817301308,0.00011320798173013093,True
757,0.002948,0.0030605800527909576,0.00011258005279095751,True
758,0.003109,0.0032218894195741926,0.0001128894195741928,True
759,0.003319,0.0034315312398834575,0.00011253123988345763,True
760,0.003577,0.0036894397876953947,0.00011243978769539479,True
761,0.003802,0.003914717396227636,0.0001127173962276358,True
762,0.003995,0.004107772422938836,0.00011277242293883556,True
763,0.004204,0.004316965512781128,0.00011296551278112792,True
764,0.004494,0.004606209493640198,0.00011220949364019843,True
765,0.005056,0.005168125585451726,0.0001121255854517264,True
766,0.005296,0.005408023246428283,0.00011202324642828245,True
767,0.005378,0.005916359579431353,0.0005383595794313531,True
768,0.005383,0.005921965415721972,0.0005389654157219722,True
769,0.005391,0.005930394117049036,0.0005393941170490357,True
770,0.005347,0.00588474025974026,0.0005377402597402598,True
771,0.005408,0.0059455442199851365,0.0005375442199851369,True
772,0.005639,0.006176381248101522,0.0005373812481015219,True
773,0.005774,0.006310958118187034,0.0005369581181870345,True
774,0.005874,0.006410688980363047,0.0005366889803630473,True
775,0.005974,0.006510372744138978,0.0005363727441389781,True
776,0.006074,0.0066100094428706326,0.0005360094428706321,True
777,0.006004,0.006539913700107875,0.0005359137001078752,True
778,0.006269,0.0068040959310158985,0.0005350959310158982,True
779,0.006594,0.007128925953325711,0.0005349259533257112,True
780,0.00672,0.007253677211364095,0.0005336772113640944,True
781,0.006819,0.0073526943092160485,0.0005336943092160481,True
782,0.006751,0.007284079084287201,0.000533079084287201,True
783,0.00685,0.007383045842002819,0.0005330458420028184,True
784,0.006882,0.007414863277973495,0.0005328632779734947,True
785,0.006914,0.0074471653807447165,0.0005331653807447165,True
786,0.006947,0.007479958407406165,0.0005329584074061653,True
787,0.007013,0.007546030787805615,0.0005330307878056145,True
788,0.007079,0.007612085443144093,0.0005330854431440926,True
789,0.007178,0.0077103586992960105,0.0005323586992960101,True
790,0.007243,0.007775320061666331,0.0005323200616663311,True
791,0.007342,0.007874015748031496,0.0005320157480314964,True
792,0.00744,0.007972131037716889,0.0005321310377168886,True
793,0.007573,0.008105030477593944,0.0005320304775939446,True
794,0.007734,0.008265015894261336,0.0005310158942613353,True
795,0.007665,0.008196447091097655,0.0005314470910976546,True
796,0.008027,0.008557293755849713,0.0005302937558497138,True
797,0.008059,0.008589859286740867,0.000530859286740867,True
798,0.008389,0.008918729331596353,0.0005297293315963524,True
799,0.008521,0.00905052933907758,0.0005295293390775793,True
800,0.008686,0.009215358931552588,0.0005293589315525891,True
801,0.008883,0.009412550066755674,0.0005295500667556741,True
802,0.009112,0.009641367806505421,0.0005293678065054208,True
803,0.009177,0.009705499783210485,0.000528499783210486,True
804,0.009374,0.009902310539125795,0.0005283105391257949,True
805,0.00947,0.009998000399920015,0.0005280003999200162,True
806,0.009601,0.010128606650229893,0.0005276066502298924,True
807,0.009996,0.012299714114753009,0.0023037141147530093,True
808,0.01016,0.012463026355146399,0.002303026355146398,True
809,0.010476,0.011002160545122154,0.0005261605451221552,True
810,0.010613,0.011139560403019319,0.0005265604030193199,True
811,0.010808,0.0113345521023766,0.0005265521023765998,True
812,0.011101,0.011626361945256444,0.0005253619452564445,True
813,0.011234,0.013529645841623557,0.002295645841623558,True
814,0.011299,0.013593263046217094,0.002294263046217094,True
815,0.011429,0.013723150357995227,0.0022941503579952272,True
816,0.011558,0.013850231941683234,0.0022922319416832336,True
817,0.011653,0.013944553012487164,0.002291553012487164,True
818,0.011946,0.014235582334635503,0.0022895823346355034,True
819,0.012301,0.014587674903245014,0.002286674903245014,True
820,0.012529,0.014814814814814815,0.002285814814814815,True
821,0.012787,0.015070394606385089,0.002283394606385089,True
822,0.012842,0.01512349755646546,0.002281497556465461,True
823,0.013078,0.013599155003960918,0.000521155003960919,True
824,0.01317,0.01369049582687296,0.00052049582687296,True
825,0.013597,0.01587092525518604,0.0022739252551860403,True
826,0.013555,0.014075221676500643,0.0005202216765006432,True
827,0.013385,0.013905364439172268,0.0005203644391722686,True
828,0.013643,0.014162439891970226,0.0005194398919702251,True
829,0.013567,0.014086361242759348,0.0005193612427593485,True
830,0.013692,0.014211461280347391,0.0005194612803473917,True
831,0.013691,0.014210526315789474,0.0005195263157894738,True
832,0.013751,0.014269744196751496,0.0005187441967514968,True
833,0.013885,0.014404104183109707,0.0005191041831097074,True
834,0.01401,0.014528959305765565,0.000518959305765565,True
835,0.014009,0.014528004207204839,0.0005190042072048383,True
836,0.014069,0.014587029371180761,0.0005180293711807612,True
837,0.014996,0.01551277426125742,0.0005167742612574196,True
838,0.015383,0.01763801171504303,0.0022550117150430295,True
839,0.01564,0.017893944846085905,0.0022539448460859035,True
840,0.016431,0.016945825700078514,0.0005148257000785125,True
841,0.016816,0.019062540801671236,0.0022465408016712346,True
842,0.01729,0.019533670308168924,0.002243670308168924,True
843,0.017764,0.018276762402088774,0.0005127624020887754,True
844,0.017873,0.020114099429502853,0.0022410994295028533,True
845,0.017739,0.019979792053714026,0.0022407920537140247,True
846,0.018407,0.020644741126668836,0.0022377411266688366,True
847,0.018845,0.021078654609329256,0.0022336546093292553,True
848,0.019276,0.021506074978883762,0.002230074978883761,True
849,0.019624,0.021852777867974155,0.0022287778679741556,True
850,0.019623,0.021851358810350986,0.002228358810350984,True
851,0.019835,0.022060731897222942,0.0022257318972229434,True
852,0.019952,0.02217611204772403,0.00222411204772403,True
853,0.019951,0.022174674187901186,0.002223674187901186,True
854,0.019915,0.022138666493792744,0.0022236664937927454,True
855,0.020037,0.022259663674950587,0.002222663674950588,True
856,0.020406,0.02262502022981065,0.0022190202298106483,True
857,0.02049,0.022708158116063918,0.0022181581160639167,True
858,0.020323,0.022541314963940365,0.002218314963940364,True
859,0.020383,0.022600148727731254,0.002217148727731256,True
860,0.020376,0.022592843983322022,0.002216843983322024,True
861,0.020585,0.022799199121617257,0.002214199121617258,True
862,0.020701,0.02291357387207126,0.002212573872071258,True
863,0.020905,0.023114865082691255,0.002209865082691255,True
864,0.021092,0.02330078313835444,0.0022087831383544414,True
865,0.021104,0.023309723116548615,0.0022057231165486142,True
866,0.021937,0.024137820203773343,0.002200820203773341,True
867,0.02183,0.024020470174316327,0.0021904701743163286,True
868,0.021909,0.024106827592848202,0.0021978275928482005,True
869,0.021781,0.023969319271332695,0.002188319271332697,True
870,0.021872,0.024059814039684314,0.0021878140396843146,True
871,0.021662,0.023848290393640455,0.002186290393640454,True
872,0.021225,0.023410091216431714,0.002185091216431713,True
873,0.021251,0.023435258106686223,0.0021842581066862238,True
874,0.020915,0.023098735145123776,0.0021837351451237767,True
875,0.020647,0.022829305568822237,0.0021823055688222383,True
876,0.02064,0.022822039023458637,0.002182039023458638,True
877,0.020572,0.022754033669605066,0.0021820336696050657,True
878,0.020138,0.022318306097793603,0.002180306097793603,True
879,0.019744,0.021924250127097103,0.002180250127097102,True
880,0.019803,0.021982210927573062,0.002179210927573061,True
881,0.019276,0.021454868604798782,0.002178868604798781,True
882,0.01914,0.021318444261150944,0.0021784442611509428,True
883,0.01917,0.02134813639968279,0.002178136399682791,True
884,0.018973,0.02115110195021405,0.002178101950214048,True
885,0.018747,0.02092448164352292,0.002177481643522921,True
886,0.018743,0.02092050209205021,0.002177502092050209,True
887,0.018771,0.020947551893519253,0.002176551893519254,True
888,0.0188,0.020975918884664133,0.0021759188846641325,True
889,0.0187,0.020876231507587037,0.0021762315075870356,True
890,0.01857,0.020745573749722863,0.0021755737497228637,True
891,0.018273,0.02044821473790833,0.00217521473790833,True
892,0.01845,0.020623774277218954,0.0021737742772189525,True
893,0.018169,0.02034359477330971,0.00217459477330971,True
894,0.018347,0.020519143823706093,0.0021721438237060943,True
895,0.018377,0.02054881133029843,0.00217181133029843,True
896,0.018419,0.020588606795503346,0.0021696067955033448,True
897,0.018507,0.02067615770699833,0.0021691577069983294,True
898,0.018506,0.020674852435213536,0.0021688524352135342,True
899,0.018629,0.020797172341969893,0.002168172341969893,True
900,0.018934,0.021099441763648405,0.0021654417636484055,True
901,0.019053,0.021217566758094518,0.0021645667580945174,True
902,0.019083,0.021247084042620264,0.002164084042620265,True
903,0.019655,0.02181509113230711,0.0021600911323071126,True
904,0.019775,0.021934103282248166,0.002159103282248165,True
905,0.019803,0.02196211692152791,0.0021591169215279087,True
906,0.019955,0.022113176685225378,0.0021581766852253777,True
907,0.020138,0.02229489638690607,0.0021568963869060716,True
908,0.020197,0.022353569968874776,0.002156569968874776,True
909,0.02038,0.02253512273313009,0.0021551227331300903,True
910,0.020277,0.022431668237511783,0.002154668237511783,True
911,0.020425,0.02257811273355315,0.002153112733553151,True
912,0.020808,0.022958223560406475,0.0021502235604064744,True
913,0.021115,0.02326310509154753,0.002148105091547531,True
914,0.021077,0.023225199811941703,0.002148199811941705,True
915,0.021195,0.02334179277501018,0.0021467927750101826,True
916,0.021498,0.023643253061096672,0.0021452530610966726,True
917,0.021576,0.023718630702797422,0.0021426307027974205,True
918,0.02163,0.0237722865186112,0.0021422865186111993,True
919,0.021839,0.02397999062060341,0.002140990620603408,True
920,0.02183,0.023969499046845213,0.0021394990468452148,True
921,0.022097,0.024232028691719944,0.002135028691719946,True
922,0.022312,0.024446523230433427,0.0021345232304334286,True
923,0.021764,0.021966055872634425,0.00020205587263442612,True
924,0.020343,0.020543976072530144,0.00020097607253014363,True
925,0.0199,0.020101159036189552,0.00020115903618955072,True
926,0.019855,0.020056344334782365,0.00020134433478236416,True
927,0.019623,0.019824116857952004,0.0002011168579520023,True
928,0.019494,0.019694713328369324,0.00020071332836932299,True
929,0.019328,0.019529070416248188,0.00020107041624818633,True
930,0.019292,0.019492091779906438,0.0002000917799064375,True
931,0.019164,0.019364402853701473,0.00020040285370147293,True
932,0.019125,0.01932519315928925,0.00020019315928924974,True
933,0.019142,0.019341929746554024,0.00019992974655402493,True
934,0.019241,0.019440282633224202,0.00019928263322420078,True
935,0.019244,0.019442751897191603,0.00019875189719160274,True
936,0.019314,0.0195130055936052,0.00019900559360519834,True
937,0.01933,0.01952894270525694,0.00019894270525694022,True
938,0.019247,0.019445776908601158,0.00019877690860115732,True
939,0.019297,0.019496449322143318,0.00019944932214331634,True
940,0.019801,0.02,0.00019900000000000126,True
941,0.019798,0.01999631743693611,0.00019831743693610876,True
942,0.020238,0.02043591722718418,0.00019791722718418003,True
943,0.02021,0.02040816326530612,0.00019816326530612202,True
944,0.020263,0.02046139152156344,0.0001983915215634409,True
945,0.020205,0.020402916276421868,0.0001979162764218674,True
946,0.020363,0.020561022176531062,0.00019802217653106316,True
947,0.02036,0.020558002936857563,0.00019800293685756296,True
948,0.020359,0.020557248265482178,0.00019824826548217947,True
949,0.020567,0.020764546188275,0.00019754618827500306,True
950,0.020762,0.02095978581776172,0.00019778581776172185,True
951,0.021631,0.021827829109871008,0.00019682910987100719,True
952,0.021611,0.021808335467818067,0.00019733546781806888,True
953,0.021804,0.02200032918198277,0.00019632918198277116,True
954,0.021746,0.021942656524283205,0.00019665652428320357,True
955,0.021852,0.02204833814764708,0.00019633814764707935,True
956,0.02183,0.022026431718061675,0.00019643171806167647,True
957,0.021863,0.022059764232842914,0.00019676423284291367,True
958,0.021984,0.022180808302272894,0.00019680830227289392,True
959,0.023298,0.023494030802879796,0.00019603080287979718,True
960,0.023667,0.023862435790010565,0.00019543579001056466,True
961,0.02398,0.024175344061749073,0.0001953440617490712,True
962,0.024485,0.02468035574632159,0.00019535574632158909,True
963,0.024725,0.024919570314630022,0.0001945703146300215,True
964,0.024805,0.025,0.00019500000000000073,True
965,0.025101,0.02529553832464726,0.0001945383246472615,True
966,0.025474,0.02566893424036281,0.0001949342403628103,True
967,0.025464,0.025658694035940306,0.00019469403594030502,True
968,0.025809,0.026003442964573707,0.00019444296457370863,True
969,0.026164,0.026357711803041275,0.00019371180304127503,True
970,0.026242,0.026436261648421243,0.00019426164842124144,True
971,0.026376,0.026569480366799906,0.00019348036679990577,True
972,0.027041,0.027233981073466734,0.0001929810734667345,True
973,0.027313,0.027506046276576546,0.0001930462765765452,True
974,0.027376,0.027569284064665127,0.00019328406466512585,True
975,0.027444,0.027637465723769662,0.00019346572376966256,True
976,0.02751,0.02770262958554269,0.00019262958554269044,True
977,0.027603,0.027795803590741942,0.00019280359074194328,True
978,0.027996,0.028188016045762803,0.00019201604576280298,True
979,0.027962,0.02815691863545835,0.00019491863545834792,True
980,0.028374,0.028569343598350786,0.00019534359835078619,True
981,0.027283,0.027478134110787172,0.0001951341107871707,True
982,0.026456,0.026651132309036627,0.0001951323090366268,True
983,0.026341,0.026536109493302273,0.0001951094933022729,True
984,0.026226,0.02642113690952762,0.0001951369095276219,True
985,0.026207,0.02640149929947779,0.00019449929947779054,True
986,0.025736,0.0259310445155659,0.00019504451556590086,True
987,0.02566,0.025854545454545453,0.0001945454545454542,True
988,0.02651,0.02670440114654766,0.00019440114654765972,True
989,0.024146,0.024339926527805426,0.00019392652780542488,True
990,0.023456,0.023650236863993056,0.0001942368639930546,True
991,0.0234,0.023593860172479254,0.00019386017247925366,True
992,0.023247,0.02344159482369101,0.00019459482369101055,True
993,0.023227,0.023421404561390826,0.0001944045613908249,True
994,0.022873,0.02306761321555664,0.00019461321555663824,True
